x,y,z,kappa,is_obstacle
-4.57286432160804,-10.0,1.190130102730837,0.6437326141329796,False
-4.472361809045226,-10.0,1.1876635445535422,0.6501838364543716,False
-4.371859296482412,-10.0,1.1853111022903302,0.6568162360907489,False
-4.271356783919598,-10.0,1.1830785051545232,0.6636278942907222,False
-4.1708542713567835,-10.0,1.1809710951787467,0.6706164264706898,False
-4.0703517587939695,-10.0,1.1789938194255456,0.6777789852683344,False
-3.9698492462311554,-10.0,1.1771512235153778,0.6851122655905341,False
-3.8693467336683414,-10.0,1.1754474464565148,0.6926125116349968,False
-3.7688442211055273,-10.0,1.1738862167567727,0.7002755258532989,False
-3.6683417085427132,-10.0,1.172470849792705,0.7080966798116093,False
-3.567839195979899,-10.0,1.1712042464078982,0.7160709268942498,False
-3.467336683417085,-10.0,1.170088892708367,0.7241928167844995,False
-3.366834170854271,-10.0,1.169126861019707,0.7324565116467406,False
-3.266331658291457,-10.0,1.1683198119676699,0.7408558039242481,False
-3.165829145728643,-10.0,1.1676689976411572,0.749384135657726,False
-3.065326633165829,-10.0,1.1671752657942998,0.75803461922112,False
-2.964824120603015,-10.0,1.166839065042246,0.7668000593633825,False
-2.8643216080402008,-10.0,1.166660451003644,0.7756729764377575,False
-2.7638190954773867,-10.0,1.166639093341347,0.784645630693835,False
-2.6633165829145726,-10.0,1.1667742836518498,0.7937100475021668,False
-2.5628140703517586,-10.0,1.167064944153133,0.8028580433766102,False
-2.4623115577889445,-10.0,1.1675096371200868,0.8120812526558713,False
-2.3618090452261304,-10.0,1.1681065750164417,0.8213711547029038,False
-2.2613065326633164,-10.0,1.168853631272116,0.8307191014789437,False
-2.1608040201005023,-10.0,1.1697483516551388,0.8401163453479998,False
-2.0603015075376883,-10.0,1.170787966187736,0.8495540669675845,False
-1.9597989949748733,-10.0,1.1719694015568358,0.8590234031223392,False
-1.8592964824120592,-10.0,1.1732892939700663,0.8685154743589815,False
-1.7587939698492452,-10.0,1.1747440024093148,0.8780214122836373,False
-1.6582914572864311,-10.0,1.1763296222350579,0.887532386386092,False
-1.557788944723617,-10.0,1.1780419990959352,0.8970396302597932,False
-1.457286432160803,-10.0,1.179876743099392,0.9065344670914725,False
-1.356783919597989,-10.0,1.1818292432006872,0.9160083343000378,False
-1.2562814070351749,-10.0,1.1838946817690608,0.9254528072108164,False
-1.1557788944723608,-10.0,1.1860680492914202,0.9348596216582914,False
-1.0552763819095468,-10.0,1.1883441591754957,0.944220695418087,False
-0.9547738693467327,-10.0,1.1907176626159872,0.9535281483770831,False
-0.8542713567839186,-10.0,1.1931830634888247,0.9627743213590715,False
-0.7537688442211046,-10.0,1.1957347332401904,0.9719517935323141,False
-0.6532663316582905,-10.0,1.1983669257384664,0.9810533983345735,False
-0.5527638190954764,-10.0,1.2010737920587031,0.9900722378606721,False
-0.4522613065326624,-10.0,1.2038493951705658,0.9990016956672719,False
-0.3517587939698483,-10.0,1.2066877245019985,1.007835447959321,False
-0.25125628140703427,-10.0,1.2095827103520191,1.0165674731324135,False
-0.1507537688442202,-10.0,1.2125282381271458,1.0251920596550623,False
-0.05025125628140614,-10.0,1.2155181623769058,1.0337038122845983,False
0.05025125628140792,-10.0,1.2185463206047507,1.0420976566199218,False
0.15075376884422198,-10.0,1.2216065468314394,1.0503688420036854,False
0.25125628140703604,-10.0,1.2246926848885928,1.0585129427955675,False
0.3517587939698501,-10.0,1.2277986014206497,1.0665258580470522,False
0.45226130653266416,-10.0,1.2309181985739168,1.0744038096165558,False
0.5527638190954782,-10.0,1.2340454263517482,1.0821433387717327,False
0.6532663316582923,-10.0,1.2371742946151911,1.0897413013333734,False
0.7537688442211063,-10.0,1.24029888470869,1.0971948614223732,False
0.8542713567839204,-10.0,1.2434133606906315,1.1045014838778329,False
0.9547738693467345,-10.0,1.2465119801487325,1.1116589254203793,False
1.0552763819095485,-10.0,1.2495891045804741,1.1186652246402593,False
1.1557788944723626,-10.0,1.2526392093190242,1.125518690894635,False
1.2562814070351767,-10.0,1.2556568929854082,1.1322178922028137,False
1.3567839195979907,-10.0,1.2586368864480473,1.13876164223179,False
1.4572864321608048,-10.0,1.2615740612712791,1.145148986467572,False
1.5577889447236188,-10.0,1.264463437635085,1.1513791876701758,False
1.658291457286433,-10.0,1.2673001917089992,1.1574517107120181,False
1.758793969849247,-10.0,1.2700796624640955,1.163366206900649,False
1.859296482412061,-10.0,1.272797357908043,1.1691224978873818,False
1.959798994974875,-10.0,1.2754489607295263,1.174720559263405,False
2.060301507537689,-10.0,1.278030333339803,1.1801605039444218,False
2.160804020100503,-10.0,1.2805375223008852,1.1854425654437644,False
2.2613065326633173,-10.0,1.282966762131739,1.1905670811322933,False
2.3618090452261313,-10.0,1.2853144784860098,1.1955344755812733,False
2.4623115577889454,-10.0,1.287577290697096,1.2003452440817832,False
2.5628140703517595,-10.0,1.2897520136888985,1.2049999364311597,False
2.6633165829145735,-10.0,1.2918356592532378,1.2094991410734761,False
2.7638190954773876,-10.0,1.2938254366977557,1.2138434696771736,False
2.8643216080402016,-10.0,1.2957187528710563,1.2180335422287345,False
2.9648241206030157,-10.0,1.297513211574889,1.2220699727166975,False
3.0653266331658298,-10.0,1.299206612376282,1.2259533554754762,False
3.165829145728644,-10.0,1.3007969488356617,1.2296842522533362,False
3.266331658291458,-10.0,1.3022824061701495,1.2332631800635325,False
3.366834170854272,-10.0,1.3036613583742889,1.2366905998721118,False
3.467336683417086,-10.0,1.3049323648235007,1.2399669061702139,False
3.5678391959799,-10.0,1.3060941663884282,1.2430924174729245,False
3.668341708542714,-10.0,1.3071456810910964,1.2460673677808631,False
3.768844221105528,-10.0,1.3080859993363434,1.2488918990347906,False
3.8693467336683423,-10.0,1.3089143787543036,1.2515660545875886,False
3.9698492462311563,-10.0,1.3096302386918053,1.254089773712055,False
4.07035175879397,-10.0,1.3102331543922918,1.2564628871570895,False
4.170854271356784,-10.0,1.3107228509053894,1.2586851137590729,False
4.2713567839195985,-10.0,1.3110991967683405,1.2607560581095343,False
4.371859296482413,-10.0,1.311362197502356,1.2626752092746658,False
4.472361809045227,-10.0,1.311511988967351,1.2644419405568237,False
4.572864321608041,-10.0,1.3115488306186172,1.2660555102829454,False
4.673366834170855,-10.0,1.3114730987086891,1.2675150635997692,False
4.773869346733669,-10.0,1.3112852794770202,1.2688196352509384,False
4.874371859296483,-10.0,1.3109859623690712,1.2699681533065066,False
4.974874371859297,-10.0,1.3105758333250803,1.2709594438110141,False
5.075376884422111,-10.0,1.3100556681771192,1.2717922363122751,False
5.175879396984925,-10.0,1.309426326191067,1.2724651702292207,False
5.276381909547739,-10.0,1.3086887437879116,1.2729768020136563,False
5.376884422110553,-10.0,1.307843928476272,1.2733256130576098,False
5.477386934673367,-10.0,1.3068929530253535,1.27351001829506,False
5.577889447236181,-10.0,1.30583694990463,1.27352837544426,False
5.678391959798995,-10.0,1.3046771060135223,1.273378994834627,False
5.778894472361809,-10.0,1.3034146577211525,1.2730601497602283,False
5.8793969849246235,-10.0,1.30205088623302,1.2725700873002748,False
5.9798994974874375,-10.0,1.3005871132981406,1.2719070395457497,False
6.080402010050253,-10.0,1.2990246972668715,1.271069235170312,False
6.180904522613066,-10.0,1.297365029506346,1.2700549112829564,False
6.2814070351758815,-10.0,1.295609531177195,1.2688623254995535,False
6.381909547738694,-10.0,1.293759650372059,1.2674897681703459,False
6.48241206030151,-10.0,1.2918168596133135,1.2659355747007233,False
6.582914572864322,-10.0,1.2897826537045096,1.264198137903124,False
6.683417085427138,-10.0,1.287658547927225,1.2622759203187313,False
6.78391959798995,-10.0,1.2854460765724134,1.2601674664487148,False
6.884422110552766,-10.0,1.283146791792908,1.2578714148360859,False
6.984924623115578,-10.0,1.2807622627615005,1.2553865099408374,False
7.085427135678394,-10.0,1.2782940751170098,1.2527116137528402,False
7.185929648241206,-10.0,1.2757438306789475,1.2498457170889952,False
7.286432160804022,-10.0,1.2731131474098385,1.2467879505233845,False
7.386934673366834,-10.0,1.2704036596028938,1.2435375949015735,False
7.48743718592965,-10.0,1.267617018271644,1.240094091392824,False
7.5879396984924625,-10.0,1.2647548917172706,1.2364570510367192,False
7.688442211055278,-10.0,1.2618189662487036,1.2326262637436085,False
7.788944723618091,-10.0,1.258810947030163,1.2286017067112875,False
7.8894472361809065,-10.0,1.2557325590305808,1.224383552223467,False
7.989949748743719,-10.0,1.2525855480493813,1.2199721747988053,False
8.090452261306535,-10.0,1.2493716817932639,1.2153681576625608,False
8.190954773869347,-10.0,1.2460927509790627,1.21057229851631,False
8.291457286432163,-10.0,1.2427505704383022,1.2055856145845354,False
8.391959798994975,-10.0,1.2393469801998447,1.2004093469203507,False
8.49246231155779,-10.0,1.235883846527891,1.1950449639560434,False
8.592964824120603,-10.0,1.2323630628936777,1.1894941642875652,False
8.693467336683419,-10.0,1.2287865508603601,1.183758878685499,False
8.793969849246231,-10.0,1.225156260861893,1.1778412713284243,False
8.894472361809047,-10.0,1.2214741728580967,1.1717437402579216,False
8.99497487437186,-10.0,1.2177422968496179,1.1654689170577304,False
9.095477386934675,-10.0,1.2139626732380375,1.159019665762767,False
9.195979899497488,-10.0,1.2101373730180385,1.1523990810068099,False
9.296482412060303,-10.0,1.206268497790225,1.1456104854206621,False
9.396984924623116,-10.0,1.2023581795849128,1.1386574262955074,False
9.497487437185931,-10.0,1.1984085804889724,1.1315436715289202,False
9.597989949748744,-10.0,1.194421892069566,1.1242732048736714,False
9.69849246231156,-10.0,1.1904003345903988,1.1168502205119246,False
9.798994974874372,-10.0,1.186346156017858,1.1092791169798224,False
9.899497487437188,-10.0,1.1822616308161442,1.1015644904696167,False
10.0,-10.0,1.1781490585322207,1.0937111275385734,False
-10.0,-9.899497487437186,1.2730208856793266,0.49223284060210326,False
-9.899497487437186,-9.899497487437186,1.2760243832174534,0.4937600594219767,False
-9.798994974874372,-9.899497487437186,1.2788144780757584,0.49527978919040494,False
-9.698492462311558,-9.899497487437186,1.2813876126785386,0.49679270038846407,False
-9.597989949748744,-9.899497487437186,1.2837407321046772,0.49829967856411433,False
-9.49748743718593,-9.899497487437186,1.285871296935348,0.499801832466273,False
-9.396984924623116,-9.899497487437186,1.2877772943454624,0.5013005013692035,False
-9.296482412060302,-9.899497487437186,1.2894572473816557,0.5027972615082672,False
-9.195979899497488,-9.899497487437186,1.2909102223782547,0.5042939315506063,False
-9.095477386934673,-9.899497487437186,1.2921358344716347,0.5057925770274705,False
-8.99497487437186,-9.899497487437186,1.293134251182554,0.5072955136587171,False
-8.894472361809045,-9.899497487437186,1.2939061940454835,0.5088053095044589,False
-8.793969849246231,-9.899497487437186,1.294452938273442,0.5103247858839152,False
-8.693467336683417,-9.899497487437186,1.2947763104564574,0.5118570170072092,False
-8.592964824120603,-9.899497487437186,1.2948786843013713,0.5134053282721447,False
-8.492462311557789,-9.899497487437186,1.294762974430226,0.5149732931848303,False
-8.391959798994975,-9.899497487437186,1.294432628263925,0.5165647288703883,False
-8.291457286432161,-9.899497487437186,1.2938916160270613,0.5181836901478356,False
-8.190954773869347,-9.899497487437186,1.2931444189188495,0.519834462151513,False
-8.090452261306533,-9.899497487437186,1.2921960155037593,0.5215215514901165,False
-7.989949748743719,-9.899497487437186,1.2910518663838375,0.5232496759433852,False
-7.889447236180905,-9.899497487437186,1.289717897222625,0.5250237527057869,False
-7.788944723618091,-9.899497487437186,1.2882004801980769,0.5268488851960129,False
-7.688442211055277,-9.899497487437186,1.2865064139688998,0.5287303484607296,False
-7.5879396984924625,-9.899497487437186,1.284642902245153,0.5306735732107102,False
-7.4874371859296485,-9.899497487437186,1.2826175310598549,0.5326841285371637,False
-7.386934673366834,-9.899497487437186,1.2804382448435996,0.5347677033656769,False
-7.28643216080402,-9.899497487437186,1.2781133214088298,0.5369300867146343,False
-7.185929648241206,-9.899497487437186,1.2756513459543681,0.5391771468341953,False
-7.085427135678392,-9.899497487437186,1.2730611842041488,0.5415148093108194,False
-6.984924623115578,-9.899497487437186,1.2703519547966728,0.5439490342308467,False
-6.884422110552764,-9.899497487437186,1.267533001043666,0.546485792504712,False
-6.78391959798995,-9.899497487437186,1.2646138621776322,0.5491310414609131,False
-6.683417085427136,-9.899497487437186,1.2616042442085686,0.5518906998257873,False
-6.582914572864322,-9.899497487437186,1.2585139905099596,0.5547706222114438,False
-6.482412060301508,-9.899497487437186,1.2553530522533958,0.5577765732397565,False
-6.381909547738694,-9.899497487437186,1.2521314588097177,0.5609142014351101,False
-6.28140703517588,-9.899497487437186,1.2488592882325513,0.5641890130225576,False
-6.180904522613066,-9.899497487437186,1.2455466379374507,0.5676063457711451,False
-6.080402010050252,-9.899497487437186,1.242203595686675,0.5711713430243447,False
-5.979899497487437,-9.899497487437186,1.2388402109858998,0.5748889280608015,False
-5.879396984924623,-9.899497487437186,1.2354664669949735,0.5787637789288933,False
-5.7788944723618085,-9.899497487437186,1.232092253050174,0.5828003038979352,False
-5.6783919597989945,-9.899497487437186,1.2287273378903787,0.5870026176672065,False
-5.57788944723618,-9.899497487437186,1.2253813436741638,0.5913745184713467,False
-5.477386934673366,-9.899497487437186,1.2220637208691467,0.5959194662170723,False
-5.376884422110552,-9.899497487437186,1.2187837240889094,0.6006405617816054,False
-5.276381909547738,-9.899497487437186,1.2155503889466608,0.6055405275977293,False
-5.175879396984924,-9.899497487437186,1.2123725099884528,0.610621689644004,False
-5.07537688442211,-9.899497487437186,1.2092586197622952,0.6158859609514414,False
-4.974874371859296,-9.899497487437186,1.2062169690729603,0.6213348267298916,False
-4.874371859296482,-9.899497487437186,1.2032555084657126,0.6269693312085911,False
-4.773869346733668,-9.899497487437186,1.2003818709756215,0.6327900662758286,False
-4.673366834170854,-9.899497487437186,1.1976033561726231,0.6387971619925519,False
-4.57286432160804,-9.899497487437186,1.194926915526062,0.6449902790440518,False
-4.472361809045226,-9.899497487437186,1.1923591391061765,0.6513686031826944,False
-4.371859296482412,-9.899497487437186,1.18990624363385,0.6579308417030887,False
-4.271356783919598,-9.899497487437186,1.1875740618840165,0.6646752219791926,False
-4.1708542713567835,-9.899497487437186,1.1853680334423957,0.6715994920807222,False
-4.0703517587939695,-9.899497487437186,1.1832931968097626,0.6787009234739616,False
-3.9698492462311554,-9.899497487437186,1.1813541828427379,0.6859763157997282,False
-3.8693467336683414,-9.899497487437186,1.1795552095151691,0.6934220037089519,False
-3.7688442211055273,-9.899497487437186,1.1779000779795485,0.7010338657241406,False
-3.6683417085427132,-9.899497487437186,1.1763921699035935,0.7088073350830284,False
-3.567839195979899,-9.899497487437186,1.1750344460531312,0.7167374125090151,False
-3.467336683417085,-9.899497487437186,1.1738294460887513,0.7248186808417098,False
-3.366834170854271,-9.899497487437186,1.172779289540382,0.7330453214500198,False
-3.266331658291457,-9.899497487437186,1.171885677920921,0.7414111323399253,False
-3.165829145728643,-9.899497487437186,1.171149897937411,0.749909547859342,False
-3.065326633165829,-9.899497487437186,1.17057282575591,0.7585336598934327,False
-2.964824120603015,-9.899497487437186,1.1701549322741938,0.7672762404354024,False
-2.8643216080402008,-9.899497487437186,1.1698962893547653,0.7761297654102739,False
-2.7638190954773867,-9.899497487437186,1.1697965769692447,0.7850864396224161,False
-2.6633165829145726,-9.899497487437186,1.16985509120417,0.7941382226917828,False
-2.5628140703517586,-9.899497487437186,1.1700707530774421,0.8032768558388566,False
-2.4623115577889445,-9.899497487437186,1.1704421181141536,0.8124938893743132,False
-2.3618090452261304,-9.899497487437186,1.1709673866303048,0.8217807107463587,False
-2.2613065326633164,-9.899497487437186,1.1716444146729328,0.831128572996602,False
-2.1608040201005023,-9.899497487437186,1.172470725565407,0.8405286234742153,False
-2.0603015075376883,-9.899497487437186,1.1734435220071409,0.8499719326579636,False
-1.9597989949748733,-9.899497487437186,1.17455969867761,0.8594495229364992,False
-1.8592964824120592,-9.899497487437186,1.1758158552954376,0.868952397199042,False
-1.7587939698492452,-9.899497487437186,1.177208310084304,0.8784715670912155,False
-1.6582914572864311,-9.899497487437186,1.178733113598601,0.8879980807943575,False
-1.557788944723617,-9.899497487437186,1.180386062863036,0.897523050190985,False
-1.457286432160803,-9.899497487437186,1.1821627157817587,0.9070376772842974,False
-1.356783919597989,-9.899497487437186,1.1840584057740675,0.9165332797455394,False
-1.2562814070351749,-9.899497487437186,1.1860682565952692,0.9260013154696988,False
-1.1557788944723608,-9.899497487437186,1.1881871973028346,0.9354334060273238,False
-1.0552763819095468,-9.899497487437186,1.1904099773295957,0.944821358908135,False
-0.9547738693467327,-9.899497487437186,1.1927311816273016,0.9541571884605307,False
-0.8542713567839186,-9.899497487437186,1.1951452458454495,0.9634331354399819,False
-0.7537688442211046,-9.899497487437186,1.1976464715118211,0.9726416850885843,False
-0.6532663316582905,-9.899497487437186,1.2002290411826544,0.981775583677659,False
-0.5527638190954764,-9.899497487437186,1.2028870335317836,0.9908278534551579,False
-0.4522613065326624,-9.899497487437186,1.2056144383494212,0.9997918059496856,False
-0.3517587939698483,-9.899497487437186,1.2084051714224753,1.0086610535931422,False
-0.25125628140703427,-9.899497487437186,1.2112530892694353,1.0174295196341971,False
-0.1507537688442202,-9.899497487437186,1.2141520037038585,1.0260914463250392,False
-0.05025125628140614,-9.899497487437186,1.2170956962013961,1.0346414013739573,False
0.05025125628140792,-9.899497487437186,1.2200779320460509,1.043074282666304,False
0.15075376884422198,-9.899497487437186,1.2230924742320257,1.0513853212661521,False
0.25125628140703604,-9.899497487437186,1.2261330970980415,1.0595700827204861,False
0.3517587939698501,-9.899497487437186,1.2291935996714245,1.0676244666969439,False
0.45226130653266416,-9.899497487437186,1.2322678186995943,1.0755447049949471,False
0.5527638190954782,-9.899497487437186,1.235349641346804,1.083327357978477,False
0.6532663316582923,-9.899497487437186,1.2384330175341505,1.0909693094866726,False
0.7537688442211063,-9.899497487437186,1.241511971900988,1.0984677602858917,False
0.8542713567839204,-9.899497487437186,1.2445806153659444,1.105820220133778,False
0.9547738693467345,-9.899497487437186,1.247633156265813,1.1130244985322255,False
1.0552763819095485,-9.899497487437186,1.250663911050681,1.120078694251899,False
1.1557788944723626,-9.899497487437186,1.2536673145137822,1.1269811837161114,False
1.2562814070351767,-9.899497487437186,1.2566379295347485,1.1337306083363998,False
1.3567839195979907,-9.899497487437186,1.259570456315242,1.1403258608960312,False
1.4572864321608048,-9.899497487437186,1.2624597410863516,1.1467660710808987,False
1.5577889447236188,-9.899497487437186,1.2653007842677098,1.1530505902599244,False
1.658291457286433,-9.899497487437186,1.268088748058997,1.1591789756189794,False
1.758793969849247,-9.899497487437186,1.2708189634454554,1.1651509737537158,False
1.859296482412061,-9.899497487437186,1.273486936600128,1.1709665038273593,False
1.959798994974875,-9.899497487437186,1.2760883546669293,1.1766256403996074,False
2.060301507537689,-9.899497487437186,1.2786190909102164,1.1821285960322558,False
2.160804020100503,-9.899497487437186,1.281075209218373,1.1874757037760657,False
2.2613065326633173,-9.899497487437186,1.2834529679509905,1.1926673996417405,False
2.3618090452261313,-9.899497487437186,1.2857488231215315,1.1977042051556714,False
2.4623115577889454,-9.899497487437186,1.2879594309099096,1.2025867100984344,False
2.5628140703517595,-9.899497487437186,1.2900816495021712,1.2073155555208313,False
2.6633165829145735,-9.899497487437186,1.2921125402574194,1.2118914171286619,False
2.7638190954773876,-9.899497487437186,1.294049368205242,1.2163149891233842,False
2.8643216080402016,-9.899497487437186,1.2958896018801918,1.220586968581414,False
2.9648241206030157,-9.899497487437186,1.2976309125032355,1.2247080404500648,False
3.0653266331658298,-9.899497487437186,1.2992711725235773,1.2286788632330796,False
3.165829145728644,-9.899497487437186,1.3008084535377409,1.2325000554333843,False
3.266331658291458,-9.899497487437186,1.3022410236063284,1.2361721828151262,False
3.366834170854272,-9.899497487437186,1.3035673439923063,1.2396957465413234,False
3.467336683417086,-9.899497487437186,1.304786065348072,1.2430711722375232,False
3.5678391959799,-9.899497487437186,1.305896023381769,1.2462988000258428,False
3.668341708542714,-9.899497487437186,1.3068962340364154,1.24937887556764,False
3.768844221105528,-9.899497487437186,1.3077858882182598,1.2523115421468765,False
3.8693467336683423,-9.899497487437186,1.3085643461133707,1.2550968338200539,False
3.9698492462311563,-9.899497487437186,1.3092311311338156,1.257734669652416,False
4.07035175879397,-9.899497487437186,1.309785923536741,1.2602248490539631,False
4.170854271356784,-9.899497487437186,1.3102285537613634,1.2625670482227918,False
4.2713567839195985,-9.899497487437186,1.3105589955301145,1.2647608176972862,False
4.371859296482413,-9.899497487437186,1.310777358761117,1.266805581012897,False
4.472361809045227,-9.899497487437186,1.3108838823396258,1.268700634453553,False
4.572864321608041,-9.899497487437186,1.310878926796182,1.2704451478822918,False
4.673366834170855,-9.899497487437186,1.3107629669388765,1.2720381666304048,False
4.773869346733669,-9.899497487437186,1.310536584486414,1.2734786144193528,False
4.874371859296483,-9.899497487437186,1.3102004607475342,1.274765297284896,False
4.974874371859297,-9.899497487437186,1.3097553693908406,1.2758969084683478,False
5.075376884422111,-9.899497487437186,1.3092021693472435,1.2768720342355837,False
5.175879396984925,-9.899497487437186,1.3085417978850047,1.2776891605804752,False
5.276381909547739,-9.899497487437186,1.3077752638948914,1.2783466807657349,False
5.376884422110553,-9.899497487437186,1.306903641420144,1.2788429036508029,False
5.477386934673367,-9.899497487437186,1.3059280634629649,1.2791760627533615,False
5.577889447236181,-9.899497487437186,1.3048497160959958,1.2793443259883486,False
5.678391959798995,-9.899497487437186,1.3036698329038627,1.2793458060259608,False
5.778894472361809,-9.899497487437186,1.3023896897763556,1.2791785712080774,False
5.8793969849246235,-9.899497487437186,1.3010106000711832,1.278840656960826,False
5.9798994974874375,-9.899497487437186,1.2995339101606103,1.2783300776396274,False
6.080402010050253,-9.899497487437186,1.2979609953725881,1.2776448387420014,False
6.180904522613066,-9.899497487437186,1.2962932563333616,1.276782949422702,False
6.2814070351758815,-9.899497487437186,1.2945321157149303,1.275742435245344,False
6.381909547738694,-9.899497487437186,1.2926790153872691,1.274521351104609,False
6.48241206030151,-9.899497487437186,1.2907354139718075,1.2731177942533451,False
6.582914572864322,-9.899497487437186,1.288702784789471,1.2715299173694148,False
6.683417085427138,-9.899497487437186,1.2865826141935142,1.2697559415979498,False
6.78391959798995,-9.899497487437186,1.2843764002745215,1.2677941695058088,False
6.884422110552766,-9.899497487437186,1.282085651922312,1.2656429978863706,False
6.984924623115578,-9.899497487437186,1.27971188822705,1.2633009303544624,False
7.085427135678394,-9.899497487437186,1.2772566381996941,1.2607665896730695,False
7.185929648241206,-9.899497487437186,1.2747214407899745,1.2580387297555897,False
7.286432160804022,-9.899497487437186,1.2721078451784118,1.2551162472897142,False
7.386934673366834,-9.899497487437186,1.2694174113174583,1.2519981929315223,False
7.48743718592965,-9.899497487437186,1.2666517106956798,1.2486837820210865,False
7.5879396984924625,-9.899497487437186,1.2638123272979753,1.2451724047737442,False
7.688442211055278,-9.899497487437186,1.2609008587341686,1.2414636359042035,False
7.788944723618091,-9.899497487437186,1.2579189175078829,1.2375572436438058,False
7.8894472361809065,-9.899497487437186,1.2548681323974316,1.233453198114519,False
7.989949748743719,-9.899497487437186,1.2517501499204915,1.2291516790266042,False
8.090452261306535,-9.899497487437186,1.2485666358545922,1.2246530826703377,False
8.190954773869347,-9.899497487437186,1.2453192767859254,1.2199580281756661,False
8.291457286432163,-9.899497487437186,1.2420097816596218,1.2150673630172377,False
8.391959798994975,-9.899497487437186,1.2386398833055063,1.2099821677458225,False
8.49246231155779,-9.899497487437186,1.2352113399143334,1.2047037599307293,False
8.592964824120603,-9.899497487437186,1.2317259364406667,1.1992336973014222,False
8.693467336683419,-9.899497487437186,1.2281854859098813,1.1935737800801016,False
8.793969849246231,-9.899497487437186,1.2245918306081751,1.187726052500559,False
8.894472361809047,-9.899497487437186,1.2209468431360206,1.181692803512098,False
8.99497487437186,-9.899497487437186,1.2172524273071188,1.175476566670726,False
9.095477386934675,-9.899497487437186,1.213510518876633,1.1690801192231894,False
9.195979899497488,-9.899497487437186,1.209723086084251,1.1625064803926417,False
9.296482412060303,-9.899497487437186,1.205892129999472,1.1557589088779252,False
9.396984924623116,-9.899497487437186,1.2020196846583793,1.1488408995814434,False
